Lead External ID,First Name,Last Name,Phone,Email,City,Lead Source,Lead Stage,WhatsApp Opt-in,DND,Age Band,Top Concern,Keyword,Community Joined,Created Date,Is Seed Topup
P01514,Sakshi,Tiwari,9000052243,,Gurugram,corporate_session,lead,true,false,,,,true,2026-07-12,false
P01516,Shreya,Kohli,9000047568,shreya.kohli.535@example.com,Delhi,community,lead,true,false,,My children's education,ALPHA,true,2026-07-12,false
P01518,Amruta,Naik,9000099265,amruta.naik.635@example.com,Mumbai,community,lead,true,true,,Retiring early,PLAN,true,2026-07-12,false
P01522,Yogesh,Jain,9000000629,,Mumbai,corporate_session,lead,true,false,,,,false,2026-07-13,false
P01525,Anirban,Sen,9000020267,,Hyderabad,organic,lead,false,false,,,,false,2026-07-13,false
P01526,Rahul,Singh,9000084708,,Lucknow,community,lead,true,false,,,,true,2026-07-13,false
P01527,Sahil,Gill,9000056970,sahil.gill.845@example.com,Delhi,web_reveal,lead,true,false,40 to 44,Paying off loans,PLAN,false,2026-07-13,false
P01531,Prasanna,Iyengar,9000005771,,Bengaluru,community,lead,true,false,,,,true,2026-07-13,false
P01533,Akshay,Pandey,9000028954,,Delhi,corporate_session,lead,false,false,,,,false,2026-07-14,false
P01534,Priyanka,Pradhan,9000022784,,Kolkata,referral,lead,true,false,,,,false,2026-07-14,false
P01536,Revathi,Nair,9000003648,,Chennai,community,lead,true,false,,,,true,2026-07-14,false
P01538,Manish,Arora,9000076185,manish.arora.614@example.com,Hyderabad,community,lead,true,false,,Insurance and cover,PLAN,true,2026-07-14,false
P01539,Bhavin,Pawar,9000003455,,Pune,community,lead,true,false,,,,true,2026-07-14,false
P01544,Aakash,Chopra,9000020288,aakash.chopra.529@example.com,Delhi,community,lead,true,false,,Insurance and cover,PLAN,true,2026-07-14,false
P01548,Nishant,Dave,9000060876,nishant.dave.542@example.com,Ahmedabad,web_reveal,lead,false,false,35 to 39,Insurance and cover,PLAN,false,2026-07-14,false
P01549,Vidya,Reddy,9000050716,,Chennai,community,lead,true,false,,,,true,2026-07-14,false
P01551,Kinjal,Jadhav,9000048566,kinjal.jadhav.123@example.com,Pune,community,lead,true,false,,Insurance and cover,ALPHA,true,2026-07-15,false
P01552,Hetal,Pawar,9000049680,,Ahmedabad,community,lead,true,false,,,,true,2026-07-15,false
P01555,Pradeep,Pillai,9000059034,,Hyderabad,corporate_session,lead,true,false,,,,true,2026-07-15,false
P01559,Aditya,Chauhan,9000056852,,Delhi,community,lead,false,false,,,,true,2026-07-15,false
P01561,Sai,Iyer,9000015504,,Hyderabad,community,lead,true,false,,,,true,2026-07-15,false
P01563,Aparna,Pillai,9000002434,,Hyderabad,community,lead,false,false,,,,true,2026-07-15,false
P01565,Ishaan,Arora,9000033526,,Delhi,corporate_session,lead,true,false,,,,false,2026-07-15,false
P01566,Siddharth,Pawar,9000008973,,Chennai,organic,lead,true,false,,,,false,2026-07-15,false
P01571,Chinmay,Gokhale,9000011283,,Ahmedabad,organic,lead,false,false,,,,false,2026-07-16,false
P01572,Priya,Saxena,9000077109,,Gurugram,corporate_session,lead,true,false,,,,false,2026-07-16,false
P01573,Amruta,Bhosale,9000079467,amruta.bhosale.779@example.com,Pune,community,lead,true,false,,My children's education,PLAN,true,2026-07-16,false
P01575,Madhav,Murthy,9000067584,madhav.murthy.745@example.com,Chennai,web_reveal,lead,true,false,30 to 34,My children's education,ALPHA,false,2026-07-16,false
P01580,Karthik,Pai,9000064356,,Hyderabad,organic,lead,true,true,,,,false,2026-07-16,false
P01581,Priya,Tiwari,9000040732,priya.tiwari.324@example.com,Gurugram,web_reveal,lead,true,false,35 to 39,Paying off loans,PLAN,false,2026-07-16,false
P01582,Pooja,Tandon,9000002649,,Gurugram,corporate_session,lead,true,false,,,,false,2026-07-16,false
P01583,Amruta,Joshi,9000095297,amruta.joshi.912@example.com,Pune,web_reveal,lead,true,false,30 to 34,Retiring early,ALPHA,false,2026-07-16,false
P01587,Sakshi,Malhotra,9000062137,,Noida,community,lead,true,false,,,,true,2026-07-17,false
P01589,Riddhi,Pawar,9000060135,riddhi.pawar.430@example.com,Pune,community,lead,true,false,,Paying off loans,PLAN,true,2026-07-17,false
P01593,Siddharth,Shah,9000035306,siddharth.shah.245@example.com,Pune,web_reveal,lead,true,true,30 to 34,Saving enough every month,ALPHA,true,2026-07-18,false
P01596,Aakash,Bhatia,9000086671,,Mumbai,community,lead,true,false,,,,true,2026-07-18,false
P01598,Nishant,Kulkarni,9000050564,nishant.kulkarni.285@example.com,Mumbai,community,lead,true,false,,Paying off loans,PLAN,true,2026-07-18,false
P01603,Rohit,Shah,9000070308,rohit.shah.507@example.com,Mumbai,community,lead,true,false,,Insurance and cover,PLAN,true,2026-07-18,false
P01604,Pranali,Bhosale,9000077596,,Ahmedabad,community,lead,true,false,,,,true,2026-07-18,false
P01605,Kabir,Bedi,9000043763,kabir.bedi.229@example.com,Gurugram,community,lead,true,false,,Paying off loans,ALPHA,true,2026-07-18,false
P01607,Aman,Gupta,9000053907,,Delhi,corporate_session,lead,true,false,,,,false,2026-07-18,false
P01608,Keerthana,Shetty,9000031803,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-07-18,false
P01609,Pavithra,Iyengar,9000053248,,Pune,community,lead,true,false,,,,true,2026-07-18,false
P01612,Arun,Pai,9000043876,arun.pai.912@example.com,Hyderabad,community,lead,false,false,,Where to invest,ALPHA,true,2026-07-18,false
P01613,Madhura,Gokhale,9000084696,,Kolkata,community,lead,true,false,,,,true,2026-07-18,false
P01614,Kavitha,Srinivasan,9000022087,,Bengaluru,community,lead,true,false,,,,true,2026-07-18,false
P01618,Rutuja,Apte,9000051197,,Mumbai,corporate_session,lead,true,false,,,,false,2026-07-19,false
P01623,Hetal,Dave,9000092633,,Mumbai,organic,lead,true,false,,,,false,2026-07-19,false
P01626,Kabir,Gill,9000037906,kabir.gill.398@example.com,Delhi,community,lead,true,false,,Retiring early,ALPHA,true,2026-07-19,false
P01627,Divya,Gupta,9000099951,divya.gupta.860@example.com,Gurugram,web_reveal,lead,true,false,30 to 34,Where to invest,PLAN,false,2026-07-19,false
P01628,Kunal,Kulkarni,9000082326,,Ahmedabad,corporate_session,lead,true,false,,,,true,2026-07-19,false
P01632,Anirban,Majumdar,9000075420,anirban.majumdar.595@example.com,Gurugram,community,lead,false,false,,Paying off loans,ALPHA,true,2026-07-20,false
P01633,Zoya,Bhatia,9000035078,,Gurugram,corporate_session,lead,true,false,,,,false,2026-07-20,false
P01634,Jigar,Trivedi,9000096052,,Ahmedabad,referral,lead,true,false,,,,false,2026-07-20,false
P01640,Ritika,Srivastava,9000043942,,Gurugram,organic,lead,false,false,,,,false,2026-07-20,false
P01643,Pradeep,Iyer,9000039632,,Chennai,corporate_session,lead,true,false,,,,false,2026-07-20,false
P01644,Sai,Reddy,9000070481,sai.reddy.249@example.com,Delhi,web_reveal,lead,true,false,35 to 39,Paying off loans,PLAN,false,2026-07-20,false
P01645,Poulami,Dutta,9000074850,poulami.dutta.463@example.com,Lucknow,web_reveal,lead,true,false,30 to 34,Paying off loans,PLAN,false,2026-07-20,false
P01647,Neha,Malhotra,9000090139,neha.malhotra.432@example.com,Gurugram,community,lead,true,false,,My children's education,ALPHA,true,2026-07-21,false
P01648,Mohit,Sharma,9000032361,,Gurugram,referral,lead,true,true,,,,false,2026-07-21,false
P01649,Deepa,Varma,9000065466,deepa.varma.629@example.com,Bengaluru,web_reveal,lead,true,false,40 to 44,Retiring early,PLAN,false,2026-07-21,false
P01654,Rituparna,Bose,9000022962,,Kolkata,community,lead,true,true,,,,true,2026-07-21,false
P01655,Parth,Bhosale,9000034300,parth.bhosale.156@example.com,Mumbai,web_reveal,lead,false,false,25 to 29,Saving enough every month,PLAN,false,2026-07-21,false
P01656,Parth,Apte,9000030263,,Gurugram,community,lead,true,false,,,,true,2026-07-21,false
P01658,Sindhu,Kumar,9000037298,,Chennai,community,lead,true,false,,,,true,2026-07-22,false
P01659,Sanjana,Chopra,9000091269,sanjana.chopra.404@example.com,Gurugram,web_reveal,lead,true,false,30 to 34,Where to invest,PLAN,false,2026-07-22,false
P01666,Debasish,Saha,9000000259,,Mumbai,community,lead,true,false,,,,true,2026-07-22,false
P01668,Ketan,Bhosale,9000085160,ketan.bhosale.326@example.com,Ahmedabad,community,lead,true,false,,Where to invest,ALPHA,true,2026-07-22,false
P01672,Gauri,Vora,9000038988,,Mumbai,organic,lead,true,false,,,,false,2026-07-22,false
P01674,Meera,Rathore,9000037079,meera.rathore.974@example.com,Gurugram,community,lead,true,false,,My children's education,PLAN,true,2026-07-22,false
P01679,Payal,Agarwal,9000076281,payal.agarwal.711@example.com,Noida,web_reveal,lead,true,false,30 to 34,Paying off loans,PLAN,false,2026-07-23,false
P01682,Meera,Pandey,9000083506,meera.pandey.953@example.com,Noida,web_reveal,lead,true,false,25 to 29,Paying off loans,PLAN,false,2026-07-23,false
P01683,Tanushree,Pradhan,9000005618,tanushree.pradhan.433@example.com,Chennai,community,lead,true,false,,Where to invest,ALPHA,true,2026-07-23,false
P01684,Revathi,Hegde,9000011489,,Bengaluru,organic,lead,false,false,,,,false,2026-07-23,false
P01686,Shalini,Nair,9000029653,shalini.nair.411@example.com,Hyderabad,web_reveal,lead,true,false,35 to 39,My children's education,PLAN,false,2026-07-23,false
P01687,Chinmay,Chitale,9000098740,,Mumbai,corporate_session,lead,true,false,,,,false,2026-07-23,false
P01692,Kavya,Sharma,9000073509,,Noida,corporate_session,lead,true,false,,,,false,2026-07-23,false
P01693,Vidya,Prasad,9000096569,vidya.prasad.441@example.com,Hyderabad,web_reveal,lead,true,false,35 to 39,Where to invest,PLAN,false,2026-07-23,false
P01697,Mohit,Singh,9000028802,,Delhi,organic,lead,true,false,,,,false,2026-07-23,false
P01699,Varun,Kohli,9000037684,varun.kohli.369@example.com,Chennai,community,lead,true,false,,Paying off loans,PLAN,true,2026-07-24,false
P01700,Naveen,Naidu,9000028826,naveen.naidu.958@example.com,Bengaluru,community,lead,true,false,,My children's education,PLAN,true,2026-07-24,false
P01701,Kaushik,Roy,9000059131,,Mumbai,community,lead,true,false,,,,true,2026-07-24,false
P01703,Riddhi,Jadhav,9000073437,,Pune,community,lead,true,false,,,,true,2026-07-24,false
P01704,Priyanka,Banerjee,9000060280,priyanka.banerjee.991@example.com,Pune,web_reveal,lead,false,false,25 to 29,Saving enough every month,ALPHA,false,2026-07-24,false
P01707,Revathi,Menon,9000000222,,Hyderabad,community,lead,true,false,,,,true,2026-07-24,false
P01709,Pooja,Saxena,9000063086,,Noida,community,lead,false,false,,,,true,2026-07-24,false
P01716,Anjali,Mishra,9000016516,anjali.mishra.932@example.com,Gurugram,web_reveal,lead,true,false,30 to 34,Insurance and cover,ALPHA,false,2026-07-24,false
P01717,Kinjal,Shah,9000008398,,Pune,community,lead,true,true,,,,true,2026-07-24,false
P01722,Sneha,Patil,9000068240,,Mumbai,organic,lead,true,false,,,,false,2026-07-25,false
P01723,Priya,Bhatia,9000094556,,Noida,corporate_session,lead,false,false,,,,true,2026-07-25,false
P01724,Janani,Nair,9000022128,,Chennai,corporate_session,lead,false,false,,,,false,2026-07-25,false
P01725,Sakshi,Khanna,9000021181,sakshi.khanna.371@example.com,Gurugram,community,lead,true,false,,My children's education,PLAN,true,2026-07-25,false
P01726,Madhura,Jadhav,9000048348,,Mumbai,community,lead,true,false,,,,true,2026-07-25,false
P01727,Sneha,Shinde,9000063260,,Pune,referral,lead,false,false,,,,false,2026-07-25,false
P01730,Vignesh,Pai,9000047898,vignesh.pai.546@example.com,Chennai,web_reveal,lead,false,false,35 to 39,Paying off loans,PLAN,true,2026-07-25,false
P01731,Vidya,Krishnan,9000049263,,Coimbatore,corporate_session,lead,false,false,,,,false,2026-07-25,false
P01732,Vidya,Pillai,9000079939,vidya.pillai.200@example.com,Gurugram,web_reveal,lead,true,false,30 to 34,Retiring early,PLAN,false,2026-07-25,false
P01738,Keerthana,Murthy,9000016711,,Hyderabad,referral,lead,false,false,,,,false,2026-07-26,false
P01739,Rajiv,Prasad,9000007167,,Hyderabad,community,lead,true,false,,,,true,2026-07-26,false
P01740,Payal,Bansal,9000025310,payal.bansal.319@example.com,Noida,web_reveal,lead,true,false,35 to 39,Insurance and cover,ALPHA,false,2026-07-26,false
P01741,Nandini,Chandran,9000091331,,Hyderabad,community,lead,true,false,,,,true,2026-07-26,false
P01742,Jay,Pandya,9000041617,,Pune,corporate_session,lead,true,false,,,,false,2026-07-26,false
P01748,Ananya,Saha,9000083750,,Kolkata,organic,lead,true,false,,,,false,2026-07-26,false
P01749,Anand,Shetty,9000073382,,Chennai,corporate_session,lead,true,false,,,,false,2026-07-26,false
P01750,Sourav,Mitra,9000043251,,Bengaluru,corporate_session,lead,false,false,,,,true,2026-07-26,false
P01751,Sneha,Jadhav,9000025704,,Mumbai,organic,lead,true,false,,,,true,2026-07-26,false
P01754,Madhav,Chandran,9000045845,madhav.chandran.454@example.com,Bengaluru,web_reveal,lead,true,false,25 to 29,Insurance and cover,ALPHA,false,2026-07-26,false
P01755,Sandeep,Chandran,9000035353,,Bengaluru,community,lead,true,false,,,,true,2026-07-26,false
P01756,Karthik,Gowda,9000011584,,Bengaluru,community,lead,true,false,,,,true,2026-07-26,false
P01762,Srinivas,Srinivasan,9000053708,srinivas.srinivasan.427@example.com,Bengaluru,web_reveal,lead,true,false,25 to 29,Where to invest,PLAN,false,2026-07-27,false
P01764,Divakar,Rajan,9000053812,,Hyderabad,community,lead,true,false,,,,true,2026-07-27,false
P01765,Ramya,Pai,9000052017,,Gurugram,community,lead,true,true,,,,true,2026-07-27,false
P01766,Urvi,Pandya,9000069401,,Pune,corporate_session,lead,true,false,,,,false,2026-07-27,false
P01769,Siddharth,Kulkarni,9000022517,siddharth.kulkarni.153@example.com,Mumbai,community,lead,true,false,,Saving enough every month,PLAN,true,2026-07-27,false
P01770,Rutuja,Patil,9000058422,,Hyderabad,corporate_session,lead,true,false,,,,false,2026-07-27,false
P01771,Rohan,Kapoor,9000007292,,Gurugram,corporate_session,lead,false,false,,,,false,2026-07-27,false
P01773,Sandeep,Subramanian,9000004672,,Pune,organic,lead,true,false,,,,false,2026-07-27,false
P01777,Priyanka,Saha,9000045403,,Pune,referral,lead,true,false,,,,false,2026-07-27,false
P01782,Omkar,Jain,9000062701,,Ahmedabad,organic,lead,false,false,,,,false,2026-07-28,false
P01787,Pooja,Srivastava,9000083240,,Gurugram,referral,lead,true,false,,,,false,2026-07-28,false
P01790,Mihir,Deshmukh,9000071752,,Pune,corporate_session,lead,true,false,,,,false,2026-07-28,false
P01791,Nithya,Kamath,9000084486,nithya.kamath.403@example.com,Bengaluru,community,lead,true,false,,Retiring early,PLAN,true,2026-07-28,false
P01795,Akshay,Srivastava,9000033469,,Gurugram,community,lead,true,false,,,,true,2026-07-28,false
P01796,Arjun,Bansal,9000059587,arjun.bansal.593@example.com,Noida,web_reveal,lead,false,false,40 to 44,Retiring early,ALPHA,false,2026-07-28,false
P01800,Venkat,Srinivasan,9000082684,,Visakhapatnam,community,lead,true,false,,,,true,2026-07-29,false
P01803,Shalini,Naidu,9000039355,,Chennai,referral,lead,true,false,,,,false,2026-07-29,false
P01804,Harpreet,Tiwari,9000084165,,Gurugram,corporate_session,lead,false,false,,,,false,2026-07-29,false
P01806,Rutuja,Pandya,9000039842,,Mumbai,community,lead,true,true,,,,true,2026-07-29,false
P01812,Meera,Mishra,9000049830,,Gurugram,corporate_session,lead,true,true,,,,false,2026-07-29,false
P01815,Aditya,Gupta,9000005823,aditya.gupta.607@example.com,Noida,web_reveal,lead,true,false,25 to 29,My children's education,PLAN,true,2026-07-29,false
P01816,Arjun,Arora,9000027147,,Gurugram,community,lead,true,false,,,,true,2026-07-29,false
P01817,Pavithra,Subramanian,9000078050,pavithra.subramanian.450@example.com,Bengaluru,community,lead,true,false,,Retiring early,PLAN,true,2026-07-29,false
P01824,Nithya,Natarajan,9000066557,nithya.natarajan.244@example.com,Hyderabad,community,lead,true,false,,Where to invest,PLAN,true,2026-07-30,false
P01828,Rohit,Patil,9000002284,rohit.patil.327@example.com,Pune,community,lead,true,false,,Paying off loans,ALPHA,true,2026-07-30,false
P01829,Nishant,Vora,9000071829,,Pune,community,lead,true,false,,,,true,2026-07-30,false
P01830,Venkat,Menon,9000030778,venkat.menon.401@example.com,Bengaluru,web_reveal,lead,true,false,40 to 44,Retiring early,PLAN,false,2026-07-30,false
P01832,Pavithra,Iyengar,9000098016,pavithra.iyengar.339@example.com,Bengaluru,community,lead,true,false,,Retiring early,ALPHA,true,2026-07-30,false
P01833,Aditya,Bedi,9000086198,,Delhi,organic,lead,true,false,,,,true,2026-07-30,false
P01835,Ishani,Sahoo,9000059262,,Visakhapatnam,community,lead,true,false,,,,true,2026-07-30,false
P01836,Siddharth,Shinde,9000009736,,Delhi,community,lead,true,false,,,,true,2026-07-31,false
P01838,Mansi,Naik,9000008294,,Pune,community,lead,true,false,,,,true,2026-07-31,false
P01840,Hardik,Kamat,9000019116,,Pune,community,lead,true,false,,,,true,2026-07-31,false
P01841,Sandeep,Balakrishnan,9000048532,sandeep.balakrishnan.447@example.com,Bengaluru,web_reveal,lead,false,false,25 to 29,Where to invest,PLAN,false,2026-07-31,false
P01844,Divakar,Balakrishnan,9000007230,divakar.balakrishnan.996@example.com,Chennai,web_reveal,lead,true,true,30 to 34,My children's education,PLAN,false,2026-07-31,false
P01851,Nandini,Krishnan,9000089863,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-07-31,false
P01854,Saloni,Jain,9000081963,saloni.jain.446@example.com,Pune,web_reveal,lead,true,false,30 to 34,Saving enough every month,ALPHA,false,2026-07-31,false
P01855,Anirban,Chakraborty,9000073404,,Bengaluru,organic,lead,false,false,,,,false,2026-07-31,false
P01856,Madhura,Bhosale,9000045041,,Pune,referral,lead,true,false,,,,false,2026-07-31,false
P01857,Tarun,Tiwari,9000037371,,Delhi,organic,lead,false,false,,,,false,2026-07-31,false
P01859,Karthik,Krishnan,9000063572,,Bengaluru,community,lead,true,false,,,,true,2026-08-01,false
P01861,Sindhu,Pillai,9000062807,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-08-01,false
P01862,Meenakshi,Gowda,9000074362,,Chennai,community,lead,true,false,,,,true,2026-08-01,false
P01863,Revathi,Srinivasan,9000088098,revathi.srinivasan.357@example.com,Chennai,community,lead,true,true,,My children's education,PLAN,true,2026-08-01,false
P01866,Venkat,Gowda,9000079455,,Hyderabad,community,lead,true,false,,,,true,2026-08-01,false
P01867,Payal,Bhatia,9000083611,,Ahmedabad,corporate_session,lead,true,false,,,,false,2026-08-01,false
P01874,Vignesh,Nair,9000007792,vignesh.nair.626@example.com,Hyderabad,community,lead,true,true,,Saving enough every month,PLAN,true,2026-08-01,false
P01875,Harini,Reddy,9000054117,,Chennai,community,lead,true,false,,,,true,2026-08-02,false
P01878,Sagar,Patil,9000009454,,Pune,community,lead,true,false,,,,true,2026-08-02,false
P01879,Gauri,Apte,9000083181,,Bengaluru,community,lead,true,false,,,,true,2026-08-02,false
P01881,Vishnu,Kumar,9000010400,,Chennai,organic,lead,true,false,,,,false,2026-08-02,false
P01882,Moumita,Mitra,9000090514,,Hyderabad,organic,lead,true,true,,,,false,2026-08-02,false
P01885,Pavithra,Kamath,9000017140,,Chennai,community,lead,true,false,,,,true,2026-08-02,false
P01887,Revathi,Kamath,9000012031,revathi.kamath.611@example.com,Bengaluru,community,lead,true,false,,Retiring early,PLAN,true,2026-08-03,false
P01890,Abhijit,Mukherjee,9000050139,,Kolkata,community,lead,true,false,,,,true,2026-08-03,false
P01893,Payal,Kohli,9000021402,,Delhi,organic,lead,false,false,,,,true,2026-08-03,false
P01896,Pranav,Mehra,9000074590,,Mumbai,corporate_session,lead,true,false,,,,false,2026-08-03,false
P01901,Sindhu,Srinivasan,9000070623,,Bengaluru,community,lead,true,false,,,,true,2026-08-03,false
P01902,Tejas,Chitale,9000077460,tejas.chitale.449@example.com,Pune,community,lead,true,false,,My children's education,ALPHA,true,2026-08-03,false
P01903,Sameer,Pandya,9000025931,sameer.pandya.771@example.com,Gurugram,web_reveal,lead,false,false,35 to 39,Insurance and cover,PLAN,false,2026-08-03,false
P01908,Vignesh,Kamath,9000064643,,Bengaluru,organic,lead,true,true,,,,false,2026-08-04,false
P01910,Biswajit,Das,9000044360,,Pune,community,lead,true,false,,,,true,2026-08-04,false
P01911,Anjali,Sethi,9000030497,,Noida,community,lead,true,false,,,,true,2026-08-04,false
P01912,Foram,Gokhale,9000099863,,Mumbai,corporate_session,lead,false,true,,,,false,2026-08-04,false
P01920,Neha,Kohli,9000071946,,Gurugram,community,lead,true,false,,,,true,2026-08-04,false
P01921,Hetal,Chitale,9000009986,hetal.chitale.379@example.com,Mumbai,community,lead,true,false,,Where to invest,ALPHA,true,2026-08-04,false
P01922,Prachi,Joshi,9000004387,,Pune,corporate_session,lead,true,false,,,,false,2026-08-04,false
P01923,Simran,Saxena,9000025851,,Delhi,community,lead,true,false,,,,true,2026-08-04,false
P01924,Harini,Kumar,9000063447,,Chennai,community,lead,true,false,,,,true,2026-08-04,false
P01927,Riddhi,Pandya,9000093894,,Pune,community,lead,true,false,,,,true,2026-08-05,false
P01928,Meenakshi,Krishnan,9000087951,,Bengaluru,community,lead,true,false,,,,true,2026-08-05,false
P01931,Pavithra,Shetty,9000038747,,Chennai,referral,lead,true,false,,,,false,2026-08-05,false
P01933,Madhura,Apte,9000005624,,Pune,corporate_session,lead,true,true,,,,true,2026-08-05,false
P01934,Tarun,Mishra,9000037573,tarun.mishra.368@example.com,Mumbai,community,lead,false,false,,Paying off loans,ALPHA,true,2026-08-05,false
P01935,Naina,Mishra,9000014173,,Delhi,corporate_session,lead,false,false,,,,false,2026-08-05,false
P01937,Pranali,Kulkarni,9000062239,,Pune,referral,lead,true,false,,,,true,2026-08-05,false
P01938,Chaitanya,Menon,9000075951,chaitanya.menon.649@example.com,Bengaluru,web_reveal,lead,true,false,25 to 29,Where to invest,ALPHA,false,2026-08-05,false
P01940,Kinjal,Patel,9000016555,,Pune,organic,lead,true,false,,,,false,2026-08-05,false
P01943,Sneha,Jain,9000074396,,Indore,referral,lead,true,false,,,,true,2026-08-05,false
P01945,Zoya,Chopra,9000080490,,Gurugram,organic,lead,false,false,,,,false,2026-08-05,false
P01949,Sudipta,Bose,9000065302,,Ahmedabad,organic,lead,false,false,,,,false,2026-08-05,false
P01954,Nishant,Naik,9000062432,nishant.naik.527@example.com,Mumbai,web_reveal,lead,true,false,35 to 39,Retiring early,PLAN,false,2026-08-06,false
P01956,Aniket,Pawar,9000058708,,Mumbai,corporate_session,lead,true,false,,,,false,2026-08-06,false
P01960,Nithya,Iyengar,9000077070,nithya.iyengar.433@example.com,Chennai,community,lead,false,false,,Insurance and cover,PLAN,true,2026-08-06,false
P01962,Kinjal,Naik,9000085451,kinjal.naik.647@example.com,Bengaluru,web_reveal,lead,false,false,25 to 29,My children's education,ALPHA,false,2026-08-06,false
P01964,Varsha,Iyengar,9000000784,,Bengaluru,community,lead,true,false,,,,true,2026-08-06,false
P01966,Chinmay,Jadhav,9000066410,,Pune,community,lead,true,false,,,,true,2026-08-06,false
P01967,Sanjana,Sharma,9000063277,,Gurugram,community,lead,true,true,,,,true,2026-08-06,false
P01968,Mansi,Deshmukh,9000012761,,Pune,community,lead,false,false,,,,true,2026-08-06,false
P01969,Srinivas,Nair,9000077702,,Hyderabad,corporate_session,lead,true,false,,,,false,2026-08-07,false
P01970,Chaitanya,Murthy,9000011351,chaitanya.murthy.409@example.com,Hyderabad,community,lead,true,false,,Retiring early,ALPHA,true,2026-08-07,false
P01971,Lakshmi,Natarajan,9000057055,,Chennai,community,lead,true,false,,,,true,2026-08-07,false
P01974,Venkat,Varma,9000080720,,Bengaluru,organic,lead,false,false,,,,false,2026-08-07,false
P01975,Nishant,Shah,9000075651,,Surat,organic,lead,true,false,,,,false,2026-08-07,false
P01977,Vidya,Menon,9000085420,,Bengaluru,corporate_session,lead,false,false,,,,false,2026-08-07,false
P01979,Sameer,Vora,9000030267,,Ahmedabad,organic,lead,true,false,,,,false,2026-08-07,false
P01980,Sandeep,Reddy,9000091217,sandeep.reddy.355@example.com,Chennai,web_reveal,lead,true,false,35 to 39,My children's education,PLAN,false,2026-08-07,false
P01982,Madhura,Jain,9000061372,madhura.jain.184@example.com,Mumbai,web_reveal,lead,true,false,30 to 34,Insurance and cover,PLAN,false,2026-08-07,false
P01983,Nitin,Rathore,9000024880,,Gurugram,corporate_session,lead,true,false,,,,false,2026-08-07,false
P01984,Ishita,Chauhan,9000089414,ishita.chauhan.751@example.com,Delhi,web_reveal,lead,true,false,25 to 29,Retiring early,PLAN,false,2026-08-07,false
P01985,Devika,Kamat,9000040043,,Ahmedabad,community,lead,true,false,,,,true,2026-08-07,false
P01986,Ayesha,Tiwari,9000082015,,Delhi,organic,lead,false,false,,,,false,2026-08-07,false
P01989,Gurpreet,Bhatia,9000018402,gurpreet.bhatia.760@example.com,Delhi,web_reveal,lead,true,false,40 to 44,Paying off loans,PLAN,false,2026-08-07,false
P01996,Madhura,Dave,9000019014,madhura.dave.557@example.com,Ahmedabad,community,lead,true,false,,Paying off loans,PLAN,true,2026-08-08,false
P01999,Vidya,Rao,9000080925,vidya.rao.334@example.com,Hyderabad,web_reveal,lead,false,false,35 to 39,Saving enough every month,PLAN,false,2026-08-08,false
P02000,Tejas,Deshmukh,9000054196,,Mumbai,corporate_session,lead,false,false,,,,false,2026-08-08,false
P02002,Anand,Murthy,9000075350,anand.murthy.665@example.com,Bengaluru,web_reveal,lead,true,false,25 to 29,Retiring early,PLAN,false,2026-08-08,false
P02004,Kunal,Naik,9000097339,,Pune,community,lead,true,false,,,,true,2026-08-08,false
P02006,Arnab,Majumdar,9000016801,,Kolkata,community,lead,true,false,,,,true,2026-08-08,false
P02007,Chaitanya,Rao,9000013274,,Bengaluru,organic,lead,true,false,,,,true,2026-08-08,false
P02008,Aniket,Dave,9000047598,aniket.dave.990@example.com,Mumbai,community,lead,true,false,,Where to invest,ALPHA,true,2026-08-08,false
P02009,Kinjal,Bhosale,9000000966,kinjal.bhosale.532@example.com,Ahmedabad,web_reveal,lead,true,false,30 to 34,Insurance and cover,ALPHA,false,2026-08-08,false
P02014,Sagar,Pawar,9000055981,,Ahmedabad,community,lead,true,false,,,,true,2026-08-09,false
P02015,Ayesha,Kapoor,9000057168,,Gurugram,corporate_session,lead,false,true,,,,true,2026-08-09,false
P02016,Gayathri,Iyengar,9000088076,gayathri.iyengar.478@example.com,Bengaluru,community,lead,true,false,,My children's education,ALPHA,true,2026-08-09,false
P02017,Siddharth,Chitale,9000054060,,Mumbai,community,lead,true,false,,,,true,2026-08-09,false
P02018,Omkar,Patel,9000054806,,Delhi,organic,lead,true,false,,,,true,2026-08-09,false
P02022,Harpreet,Tiwari,9000089191,,Noida,corporate_session,lead,true,false,,,,false,2026-08-09,false
P02025,Nirav,Thakkar,9000094659,,Pune,referral,lead,true,false,,,,false,2026-08-10,false
P02027,Nidhi,Shinde,9000097591,nidhi.shinde.257@example.com,Mumbai,web_reveal,lead,true,false,30 to 34,Where to invest,ALPHA,false,2026-08-10,false
P02029,Biswajit,Mohanty,9000053333,,Kolkata,community,lead,true,false,,,,true,2026-08-10,false
P02033,Hetal,Jadhav,9000020082,,Pune,referral,lead,true,false,,,,false,2026-08-10,false
P02034,Bhavana,Pillai,9000098110,,Hyderabad,corporate_session,lead,true,false,,,,false,2026-08-10,false
P02036,Sneha,Shah,9000010659,sneha.shah.575@example.com,Mumbai,community,lead,true,false,,Paying off loans,PLAN,true,2026-08-10,false
