Event External ID,Contact External ID,Event,Screen,At,Props
EV0060562,P02333,ticket_created,H07,2026-09-21T18:31:31+05:30,"{""category"":""support"",""ticket_id"":""TK-019701""}"
EV0060566,P02342,signed_up,A03,2026-08-28T14:21:14+05:30,"{""device"":""android"",""phone"":""9000058313"",""source"":""referral"",""whatsapp_optin"":false}"
EV0060567,P02342,state_enter_S1,R01,2026-08-28T14:21:14+05:30,"{""from_state"":null,""state"":""S1""}"
EV0060579,P02342,reveal_seen,R09,2026-08-28T16:58:16+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Freedom"",""city"":""Pune"",""corpus_band"":""Over 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0060580,P02342,state_enter_S2,X01,2026-08-28T16:58:16+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0060583,P02342,paywall_viewed,P01,2026-09-18T18:53:32+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0060585,P02342,state_enter_S2b,P03,2026-09-18T18:54:02+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0060587,P02342,esign_done,P03,2026-09-18T18:58:43+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-020283""}"
EV0060588,P02342,state_enter_S2c,P04,2026-09-18T18:58:43+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0060590,P02342,paid,P05,2026-09-18T19:03:24+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED02342"",""subscription_or_txn_id"":""sub_SEED023421""},""sku"":""diwm""}"
EV0060591,P02342,state_enter_S3,O02,2026-09-18T19:03:24+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0060600,P02342,aa_connected,A06,2026-09-20T01:35:00+05:30,"{""consent_expiry"":""2026-12-19"",""institutions_failed"":[],""institutions_ok"":[""Bank 3"",""Bank 2"",""KFintech"",""CDSL""]}"
EV0060603,P02342,state_enter_S4,O02,2026-09-20T01:38:51+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0060608,P02342,data_progress,D12a,2026-09-20T01:41:38+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0060619,P02342,data_progress,D12b,2026-09-20T01:43:01+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0060634,P02342,data_progress,D12c,2026-09-20T11:00:31+05:30,"{""pct_complete"":45,""step_id"":""income""}"
EV0060659,P02342,data_progress,D12d,2026-09-21T09:59:52+05:30,"{""pct_complete"":53,""step_id"":""expenses""}"
EV0060678,P02342,data_progress,D12e,2026-09-21T22:57:41+05:30,"{""pct_complete"":71,""step_id"":""investments""}"
EV0060688,P02342,data_progress,D12f,2026-09-21T22:59:59+05:30,"{""pct_complete"":79,""step_id"":""loans""}"
EV0060711,P02342,data_progress,D12g,2026-09-22T21:19:11+05:30,"{""pct_complete"":88,""step_id"":""insurance""}"
EV0060721,P02342,data_progress,D12h,2026-09-22T21:23:08+05:30,"{""pct_complete"":95,""step_id"":""goals""}"
EV0060724,P02342,state_enter_S5,D10,2026-09-22T21:27:05+05:30,"{""from_state"":""S4"",""state"":""S5""}"
EV0060726,P02342,data_complete,D10,2026-09-22T21:41:01+05:30,{}
EV0060727,P02342,plan_built,D10,2026-09-22T21:42:10+05:30,"{""assumed_count"":0,""assumptions_version"":""A2"",""band_count"":7,""built_on"":""full"",""instrument_set_version"":""I2"",""plan_version"":""v1"",""unknown_count"":0}"
EV0060728,P02342,state_enter_S6,H01a,2026-09-22T21:42:10+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0060731,P02342,plan_read,G03,2026-09-23T00:27:07+05:30,{}
EV0060732,P02342,state_enter_S8,H01b,2026-09-23T00:27:07+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0060741,P02342,pdf_downloaded,G10,2026-09-23T00:41:59+05:30,"{""plan_version"":""v1""}"
EV0060745,P02343,signed_up,A03,2026-08-27T21:31:17+05:30,"{""device"":""android"",""phone"":""9000085530"",""source"":""community"",""whatsapp_optin"":true}"
EV0060746,P02343,state_enter_S1,R01,2026-08-27T21:31:17+05:30,"{""from_state"":null,""state"":""S1""}"
EV0060758,P02343,reveal_seen,R09,2026-08-29T04:50:55+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Gurugram"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0060759,P02343,state_enter_S2,X01,2026-08-29T04:50:55+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0060767,P02343,paywall_viewed,P01,2026-09-01T20:40:06+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0060769,P02343,state_enter_S2b,P03,2026-09-01T20:43:53+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0060781,P02346,signed_up,A03,2026-09-04T17:01:53+05:30,"{""device"":""android"",""phone"":""9000066929"",""source"":""community"",""whatsapp_optin"":true}"
EV0060782,P02346,state_enter_S1,R01,2026-09-04T17:01:53+05:30,"{""from_state"":null,""state"":""S1""}"
EV0060796,P02346,reveal_seen,R09,2026-09-04T18:56:00+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Ahmedabad"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""Under 10 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0060797,P02346,state_enter_S2,X01,2026-09-04T18:56:00+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0060801,P02346,paywall_viewed,P01,2026-09-04T18:59:30+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0060809,P02348,signed_up,A03,2026-08-25T13:54:09+05:30,"{""device"":""android"",""phone"":""9000073633"",""source"":""community"",""whatsapp_optin"":true}"
EV0060810,P02348,state_enter_S1,R01,2026-08-25T13:54:09+05:30,"{""from_state"":null,""state"":""S1""}"
EV0060822,P02348,reveal_seen,R09,2026-08-25T20:47:42+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Security"",""city"":""Indore"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0060823,P02348,state_enter_S2,X01,2026-08-25T20:47:42+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0060832,P02349,signed_up,A03,2026-08-28T11:55:05+05:30,"{""device"":""android"",""phone"":""9000000765"",""source"":""referral"",""whatsapp_optin"":false}"
EV0060833,P02349,state_enter_S14,H01h,2026-08-28T11:55:05+05:30,"{""from_state"":null,""state"":""S14""}"
EV0060854,P02349,data_progress,D12a,2026-08-28T20:47:02+05:30,"{""pct_complete"":11,""step_id"":""family""}"
EV0060865,P02349,data_progress,D12b,2026-08-28T20:48:31+05:30,"{""pct_complete"":19,""step_id"":""risk""}"
EV0060876,P02349,data_progress,D12c,2026-08-28T20:52:48+05:30,"{""pct_complete"":24,""step_id"":""income""}"
EV0060895,P02349,data_progress,D12d,2026-09-18T05:30:15+05:30,"{""pct_complete"":31,""step_id"":""expenses""}"
EV0060911,P02349,data_progress,D12e,2026-09-18T05:35:47+05:30,"{""pct_complete"":50,""step_id"":""investments""}"
EV0060914,P02349,data_progress,D12f,2026-09-18T05:36:07+05:30,"{""pct_complete"":58,""step_id"":""loans""}"
EV0060933,P02349,data_progress,D12g,2026-09-18T05:41:08+05:30,"{""pct_complete"":67,""step_id"":""insurance""}"
EV0060937,P02349,data_progress,D12h,2026-09-18T05:41:31+05:30,"{""pct_complete"":75,""step_id"":""goals""}"
EV0060939,P02349,ticket_created,H07,2026-09-18T15:46:59+05:30,"{""category"":""grievance"",""ticket_id"":""TK-029711""}"
EV0060943,P02350,signed_up,A03,2026-08-28T23:15:40+05:30,"{""device"":""ios"",""phone"":""9000053608"",""source"":""community"",""whatsapp_optin"":true}"
EV0060944,P02350,state_enter_S1,R01,2026-08-28T23:15:40+05:30,"{""from_state"":null,""state"":""S1""}"
EV0060956,P02351,signed_up,A03,2026-08-28T10:00:11+05:30,"{""device"":""android"",""phone"":""9000089786"",""source"":""referral"",""whatsapp_optin"":true}"
EV0060957,P02351,state_enter_S1,R01,2026-08-28T10:00:11+05:30,"{""from_state"":null,""state"":""S1""}"
EV0060969,P02351,reveal_seen,R09,2026-08-28T13:20:56+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Freedom"",""city"":""Delhi"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0060970,P02351,state_enter_S2,X01,2026-08-28T13:20:56+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0060974,P02351,paywall_viewed,P01,2026-08-28T13:24:38+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0060982,P02352,signed_up,A03,2026-08-27T20:49:27+05:30,"{""device"":""ios"",""phone"":""9000069988"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0060983,P02352,state_enter_S1,R01,2026-08-27T20:49:27+05:30,"{""from_state"":null,""state"":""S1""}"
EV0060995,P02352,reveal_seen,R09,2026-08-28T10:03:50+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Hyderabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0060996,P02352,state_enter_S2,X01,2026-08-28T10:03:50+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061001,P02352,paywall_viewed,P01,2026-08-28T10:09:52+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0061008,P02353,signed_up,A03,2026-08-31T23:35:17+05:30,"{""device"":""android"",""phone"":""9000005185"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0061009,P02353,state_enter_S1,R01,2026-08-31T23:35:17+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061020,P02353,reveal_seen,R09,2026-09-01T02:11:39+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Security"",""city"":""Mumbai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0061021,P02353,state_enter_S2,X01,2026-09-01T02:11:39+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061032,P02358,signed_up,A03,2026-08-30T12:45:43+05:30,"{""device"":""android"",""phone"":""9000014734"",""source"":""community"",""whatsapp_optin"":true}"
EV0061033,P02358,state_enter_S1,R01,2026-08-30T12:45:43+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061045,P02358,reveal_seen,R09,2026-08-31T07:55:48+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Security"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""2 to 5 Cr"",""path_yes_band"":""5 to 10 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0061046,P02358,state_enter_S2,X01,2026-08-31T07:55:48+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061059,P02360,signed_up,A03,2026-09-02T07:21:11+05:30,"{""device"":""ios"",""phone"":""9000010749"",""source"":""community"",""whatsapp_optin"":true}"
EV0061060,P02360,state_enter_S1,R01,2026-09-02T07:21:11+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061074,P02361,signed_up,A03,2026-08-25T22:13:34+05:30,"{""device"":""android"",""phone"":""9000037318"",""source"":""organic"",""whatsapp_optin"":true}"
EV0061075,P02361,state_enter_S1,R01,2026-08-25T22:13:34+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061088,P02361,reveal_seen,R09,2026-08-28T19:34:35+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Legacy"",""city"":""Ahmedabad"",""corpus_band"":""Under 5 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0061089,P02361,state_enter_S2,X01,2026-08-28T19:34:35+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061097,P02362,signed_up,A03,2026-08-25T21:11:56+05:30,"{""device"":""android"",""phone"":""9000034876"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0061098,P02362,state_enter_S1,R01,2026-08-25T21:11:56+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061110,P02362,reveal_seen,R09,2026-08-26T18:46:23+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0061111,P02362,state_enter_S2,X01,2026-08-26T18:46:23+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061115,P02362,paywall_viewed,P01,2026-08-26T18:49:53+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0061127,P02363,signed_up,A03,2026-08-26T14:22:04+05:30,"{""device"":""android"",""phone"":""9000032621"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0061128,P02363,state_enter_S1,R01,2026-08-26T14:22:04+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061140,P02363,reveal_seen,R09,2026-08-26T19:47:49+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Hyderabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0061141,P02363,state_enter_S2,X01,2026-08-26T19:47:49+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061151,P02364,signed_up,A03,2026-09-01T03:56:46+05:30,"{""device"":""android"",""phone"":""9000077655"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0061152,P02364,state_enter_S1,R01,2026-09-01T03:56:46+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061164,P02364,reveal_seen,R09,2026-09-01T10:50:48+05:30,"{""age_band"":""40 to 44"",""aspiration"":""Freedom"",""city"":""Mumbai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""1 to 2 Cr"",""path_yes_band"":""2 to 5 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0061165,P02364,state_enter_S2,X01,2026-09-01T10:50:48+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061179,P02369,signed_up,A03,2026-08-28T18:03:38+05:30,"{""device"":""ios"",""phone"":""9000066042"",""source"":""community"",""whatsapp_optin"":true}"
EV0061180,P02369,state_enter_S1,R01,2026-08-28T18:03:38+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061192,P02369,reveal_seen,R09,2026-08-28T22:28:57+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Hyderabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0061193,P02369,state_enter_S2,X01,2026-08-28T22:28:57+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061202,P02370,signed_up,A03,2026-08-30T21:28:34+05:30,"{""device"":""android"",""phone"":""9000024087"",""source"":""community"",""whatsapp_optin"":false}"
EV0061203,P02370,state_enter_S1,R01,2026-08-30T21:28:34+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061215,P02370,reveal_seen,R09,2026-08-31T09:41:08+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Security"",""city"":""Ahmedabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0061216,P02370,state_enter_S2,X01,2026-08-31T09:41:08+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061221,P02370,paywall_viewed,P01,2026-08-31T09:47:51+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0061226,P02374,signed_up,A03,2026-08-25T22:29:43+05:30,"{""device"":""android"",""phone"":""9000020668"",""source"":""corporate_session"",""whatsapp_optin"":false}"
EV0061227,P02374,state_enter_S1,R01,2026-08-25T22:29:43+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061235,P02376,signed_up,A03,2026-08-27T09:27:11+05:30,"{""device"":""ios"",""phone"":""9000044306"",""source"":""community"",""whatsapp_optin"":true}"
EV0061236,P02376,state_enter_S1,R01,2026-08-27T09:27:11+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061248,P02376,reveal_seen,R09,2026-08-28T09:24:02+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Generosity"",""city"":""Mumbai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0061249,P02376,state_enter_S2,X01,2026-08-28T09:24:02+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061253,P02376,paywall_viewed,P01,2026-08-28T09:26:46+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0061263,P02378,signed_up,A03,2026-08-29T21:31:10+05:30,"{""device"":""android"",""phone"":""9000053004"",""source"":""organic"",""whatsapp_optin"":true}"
EV0061264,P02378,state_enter_S1,R01,2026-08-29T21:31:10+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061275,P02378,reveal_seen,R09,2026-08-30T06:30:40+05:30,"{""age_band"":""40 to 44"",""aspiration"":""Generosity"",""city"":""Delhi"",""corpus_band"":""1 to 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0061276,P02378,state_enter_S2,X01,2026-08-30T06:30:40+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061282,P02378,paywall_viewed,P01,2026-09-15T13:04:45+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0061284,P02378,state_enter_S2b,P03,2026-09-15T13:05:15+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0061286,P02378,esign_done,P03,2026-09-15T13:10:55+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-020906""}"
EV0061287,P02378,state_enter_S2c,P04,2026-09-15T13:10:55+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0061289,P02378,paid,P05,2026-09-15T13:16:35+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED02378"",""subscription_or_txn_id"":""sub_SEED023781""},""sku"":""diwm""}"
EV0061290,P02378,state_enter_S3,O02,2026-09-15T13:16:35+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0061299,P02378,state_enter_S17,A10a,2026-09-15T13:25:53+05:30,"{""from_state"":""S3"",""state"":""S17""}"
EV0061306,P02378,ticket_created,H07,2026-09-20T14:28:15+05:30,"{""category"":""support"",""ticket_id"":""TK-029851""}"
EV0061314,P02378,data_progress,D12a,2026-09-21T05:48:27+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0061324,P02380,signed_up,A03,2026-08-28T03:09:32+05:30,"{""device"":""android"",""phone"":""9000088057"",""source"":""community"",""whatsapp_optin"":false}"
EV0061325,P02380,state_enter_S1,R01,2026-08-28T03:09:32+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061332,P02382,signed_up,A03,2026-08-26T15:13:20+05:30,"{""device"":""ios"",""phone"":""9000050894"",""source"":""organic"",""whatsapp_optin"":false}"
EV0061333,P02382,state_enter_S1,R01,2026-08-26T15:13:20+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061347,P02382,reveal_seen,R09,2026-08-27T20:46:09+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Generosity"",""city"":""Chennai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0061348,P02382,state_enter_S2,X01,2026-08-27T20:46:09+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061355,P02384,signed_up,A03,2026-08-27T06:20:36+05:30,"{""device"":""android"",""phone"":""9000067668"",""source"":""community"",""whatsapp_optin"":true}"
EV0061356,P02384,state_enter_S1,R01,2026-08-27T06:20:36+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061368,P02384,reveal_seen,R09,2026-08-27T18:47:47+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Security"",""city"":""Mumbai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0061369,P02384,state_enter_S2,X01,2026-08-27T18:47:47+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061374,P02384,paywall_viewed,P01,2026-08-27T18:53:13+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0061382,P02387,signed_up,A03,2026-08-27T16:02:28+05:30,"{""device"":""android"",""phone"":""9000007842"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0061383,P02387,state_enter_S1,R01,2026-08-27T16:02:28+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061397,P02387,reveal_seen,R09,2026-08-28T03:16:22+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Pune"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0061398,P02387,state_enter_S2,X01,2026-08-28T03:16:22+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061408,P02387,paywall_viewed,P01,2026-09-18T10:49:14+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0061410,P02387,state_enter_S2b,P03,2026-09-18T10:49:44+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0061412,P02387,esign_done,P03,2026-09-18T10:54:34+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-019835""}"
EV0061413,P02387,state_enter_S2c,P04,2026-09-18T10:54:34+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0061415,P02387,paid,P05,2026-09-18T10:59:24+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""quarterly"",""razorpay_ids"":{""customer_id"":""cust_SEED02387"",""subscription_or_txn_id"":""sub_SEED023871""},""sku"":""diwm""}"
EV0061416,P02387,state_enter_S3,O02,2026-09-18T10:59:24+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0061427,P02387,ticket_created,H07,2026-09-22T15:17:51+05:30,"{""category"":""support"",""ticket_id"":""TK-028321""}"
EV0061431,P02391,signed_up,A03,2026-09-05T23:46:22+05:30,"{""device"":""android"",""phone"":""9000061374"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0061432,P02391,state_enter_S1,R01,2026-09-05T23:46:22+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061443,P02391,reveal_seen,R09,2026-09-06T00:11:22+05:30,"{""age_band"":""40 to 44"",""aspiration"":""Legacy"",""city"":""Chennai"",""corpus_band"":""1 to 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0061444,P02391,state_enter_S2,X01,2026-09-06T00:11:22+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061449,P02391,paywall_viewed,P01,2026-09-06T00:16:43+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0061459,P02395,signed_up,A03,2026-09-04T22:36:12+05:30,"{""device"":""android"",""phone"":""9000070937"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0061460,P02395,state_enter_S1,R01,2026-09-04T22:36:12+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061471,P02395,reveal_seen,R09,2026-09-05T02:28:44+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Delhi"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0061472,P02395,state_enter_S2,X01,2026-09-05T02:28:44+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0061481,P02396,signed_up,A03,2026-08-31T14:25:39+05:30,"{""device"":""ios"",""phone"":""9000022534"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0061482,P02396,state_enter_S1,R01,2026-08-31T14:25:39+05:30,"{""from_state"":null,""state"":""S1""}"
EV0061495,P02400,signed_up,A03,2026-09-05T10:37:44+05:30,"{""device"":""android"",""phone"":""9000030898"",""source"":""corporate_session"",""whatsapp_optin"":false}"
EV0061496,P02400,state_enter_S14,H01h,2026-09-05T10:37:44+05:30,"{""from_state"":null,""state"":""S14""}"
EV0061508,P02400,aa_failed,A09,2026-09-05T10:48:04+05:30,"{""consent_expiry"":null,""institutions_failed"":[""Bank 3"",""KFintech"",""NSDL""],""institutions_ok"":[]}"
EV0061513,P02400,data_progress,D12a,2026-09-05T11:14:19+05:30,"{""pct_complete"":11,""step_id"":""family""}"
EV0061524,P02400,data_progress,D12b,2026-09-05T11:15:50+05:30,"{""pct_complete"":19,""step_id"":""risk""}"
EV0061531,P02400,data_progress,D12c,2026-09-05T11:17:52+05:30,"{""pct_complete"":24,""step_id"":""income""}"
