Timestamp,Email,Top Money Concern,Keyword,Source,Community Joined,Resource Sent
2026-07-07T21:48:42+05:30,shreyasi.das.883@example.com,Paying off loans,ALPHA,community,true,Money checklist PDF
2026-05-06T14:15:20+05:30,shreyasi.nayak.144@example.com,Saving enough every month,ALPHA,web_reveal,false,Reveal walkthrough video
2026-09-12T16:41:31+05:30,shreyasi.pradhan.423@example.com,Paying off loans,ALPHA,community,true,Reveal walkthrough video
2026-08-21T07:57:52+05:30,shreyasi.sahoo.724@example.com,My children's education,ALPHA,web_reveal,false,Reveal walkthrough video
2026-04-10T10:10:30+05:30,shruti.apte.170@example.com,My children's education,PLAN,community,true,none
2026-09-20T21:23:05+05:30,shruti.joshi.303@example.com,Insurance and cover,ALPHA,community,true,Money checklist PDF
2026-05-09T10:53:21+05:30,shruti.joshi.398@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-06-01T04:42:09+05:30,shruti.joshi.450@example.com,Saving enough every month,ALPHA,web_reveal,true,Money checklist PDF
2026-07-20T21:02:49+05:30,shruti.kamat.644@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-16T20:49:35+05:30,shruti.sawant.766@example.com,Insurance and cover,ALPHA,community,true,Reveal walkthrough video
2026-05-10T06:19:17+05:30,shruti.thakkar.362@example.com,Where to invest,PLAN,community,true,Money checklist PDF
2026-08-16T22:35:58+05:30,siddharth.dave.226@example.com,My children's education,PLAN,community,true,none
2026-07-18T12:50:02+05:30,siddharth.deshmukh.514@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-18T09:22:46+05:30,siddharth.kamat.905@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-07-27T17:24:34+05:30,siddharth.kulkarni.153@example.com,Saving enough every month,PLAN,community,true,Money checklist PDF
2026-04-28T06:22:23+05:30,siddharth.patel.455@example.com,Paying off loans,PLAN,community,true,none
2026-07-18T10:03:44+05:30,siddharth.shah.245@example.com,Saving enough every month,ALPHA,web_reveal,true,Reveal walkthrough video
2026-06-08T14:29:47+05:30,siddharth.shinde.210@example.com,My children's education,ALPHA,community,true,none
2026-06-14T21:23:14+05:30,siddharth.thakkar.582@example.com,My children's education,PLAN,community,true,none
2026-09-19T08:00:39+05:30,siddharth.trivedi.345@example.com,My children's education,PLAN,web_reveal,true,Reveal walkthrough video
2026-06-16T12:21:27+05:30,siddharth.trivedi.926@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-09-20T11:56:48+05:30,simran.gill.816@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-05-09T12:27:56+05:30,simran.gupta.765@example.com,Paying off loans,ALPHA,community,true,Reveal walkthrough video
2026-08-31T19:57:20+05:30,simran.khanna.564@example.com,My children's education,PLAN,web_reveal,false,Money checklist PDF
2026-07-07T13:52:03+05:30,simran.malhotra.960@example.com,My children's education,PLAN,web_reveal,false,none
2026-05-12T22:05:59+05:30,simran.mehra.417@example.com,Where to invest,ALPHA,community,true,Reveal walkthrough video
2026-06-26T13:14:24+05:30,simran.verma.571@example.com,My children's education,PLAN,community,true,none
2026-08-01T20:37:32+05:30,sindhu.gowda.930@example.com,Retiring early,PLAN,web_reveal,false,Money checklist PDF
2026-07-27T20:27:42+05:30,sindhu.iyer.998@example.com,Saving enough every month,PLAN,web_reveal,false,Money checklist PDF
2026-06-18T15:09:07+05:30,sindhu.murthy.855@example.com,Saving enough every month,ALPHA,community,true,Money checklist PDF
2026-08-22T16:52:46+05:30,sindhu.nair.160@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-08-22T13:38:49+05:30,sindhu.pai.450@example.com,Where to invest,PLAN,community,true,none
2026-07-01T22:03:49+05:30,sindhu.rao.558@example.com,Insurance and cover,ALPHA,community,true,none
2026-06-05T12:17:08+05:30,sindhu.shetty.585@example.com,Insurance and cover,PLAN,community,true,Money checklist PDF
2026-08-30T12:10:32+05:30,sneha.apte.939@example.com,My children's education,PLAN,community,true,none
2026-09-02T22:27:10+05:30,sneha.bhosale.734@example.com,Paying off loans,PLAN,community,true,none
2026-05-11T18:32:20+05:30,sneha.chitale.693@example.com,Saving enough every month,PLAN,web_reveal,false,Reveal walkthrough video
2026-06-01T19:32:37+05:30,sneha.deshmukh.552@example.com,Insurance and cover,ALPHA,web_reveal,false,Reveal walkthrough video
2026-06-20T22:04:55+05:30,sneha.gokhale.179@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-05-05T17:16:48+05:30,sneha.gokhale.692@example.com,My children's education,PLAN,community,true,Money checklist PDF
2026-07-10T17:05:24+05:30,sneha.jadhav.390@example.com,Retiring early,PLAN,community,true,Money checklist PDF
2026-08-13T14:42:33+05:30,sneha.kulkarni.970@example.com,Where to invest,ALPHA,web_reveal,false,Reveal walkthrough video
2026-09-12T22:55:07+05:30,sneha.pawar.199@example.com,Where to invest,ALPHA,web_reveal,true,none
2026-08-10T21:05:51+05:30,sneha.shah.575@example.com,Paying off loans,PLAN,community,true,none
2026-06-10T18:57:01+05:30,sneha.vora.639@example.com,My children's education,PLAN,web_reveal,true,none
2026-05-14T21:32:01+05:30,soumya.chakraborty.568@example.com,Retiring early,ALPHA,web_reveal,false,none
2026-04-01T21:39:23+05:30,soumya.nayak.152@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-14T07:56:50+05:30,soumya.saha.733@example.com,Paying off loans,ALPHA,web_reveal,false,none
2026-04-10T19:15:12+05:30,sourav.chatterjee.779@example.com,Where to invest,PLAN,web_reveal,false,Reveal walkthrough video
2026-04-06T08:15:39+05:30,sourav.sahoo.435@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-08-15T01:21:09+05:30,sourav.sahoo.510@example.com,Saving enough every month,ALPHA,community,true,Money checklist PDF
2026-05-24T18:33:24+05:30,sourav.sen.565@example.com,Insurance and cover,ALPHA,community,true,none
2026-05-06T21:24:22+05:30,sowmya.balakrishnan.163@example.com,Insurance and cover,PLAN,web_reveal,true,Reveal walkthrough video
2026-09-08T09:12:25+05:30,sowmya.balakrishnan.430@example.com,Paying off loans,PLAN,community,true,none
2026-07-09T13:32:58+05:30,sowmya.pillai.638@example.com,Where to invest,PLAN,community,true,Money checklist PDF
2026-08-14T19:12:22+05:30,sowmya.rajan.843@example.com,Paying off loans,ALPHA,community,true,none
2026-04-05T11:17:19+05:30,sowmya.rao.591@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-08-19T12:12:06+05:30,sowmya.srinivasan.217@example.com,Saving enough every month,PLAN,web_reveal,false,Money checklist PDF
2026-08-28T21:34:00+05:30,sowmya.srinivasan.266@example.com,Retiring early,ALPHA,community,true,none
2026-04-06T20:45:25+05:30,srinivas.hegde.288@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-08-28T22:06:24+05:30,srinivas.kamath.848@example.com,Insurance and cover,ALPHA,community,true,Money checklist PDF
2026-07-10T10:57:42+05:30,srinivas.rao.892@example.com,Where to invest,ALPHA,web_reveal,false,Reveal walkthrough video
2026-07-10T11:35:16+05:30,srinivas.reddy.141@example.com,Retiring early,ALPHA,web_reveal,false,Reveal walkthrough video
2026-06-05T20:38:19+05:30,srinivas.shetty.380@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-07-27T12:51:56+05:30,srinivas.srinivasan.427@example.com,Where to invest,PLAN,web_reveal,false,none
2026-04-03T21:41:55+05:30,subhajit.chatterjee.354@example.com,Saving enough every month,PLAN,web_reveal,false,none
2026-05-25T12:59:23+05:30,subhajit.mohanty.782@example.com,Retiring early,ALPHA,web_reveal,false,Reveal walkthrough video
2026-07-19T09:23:43+05:30,sudipta.banerjee.134@example.com,Saving enough every month,ALPHA,web_reveal,false,none
2026-06-25T18:39:33+05:30,sudipta.majumdar.915@example.com,Where to invest,ALPHA,community,true,none
2026-08-05T09:25:10+05:30,sudipta.nayak.114@example.com,Saving enough every month,ALPHA,community,true,Reveal walkthrough video
2026-07-12T17:10:59+05:30,sudipta.saha.323@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-04-28T13:05:14+05:30,suresh.nair.454@example.com,Paying off loans,ALPHA,web_reveal,true,Money checklist PDF
2026-06-20T10:16:29+05:30,suresh.nair.513@example.com,Retiring early,PLAN,web_reveal,false,none
2026-08-04T18:07:42+05:30,suresh.rajan.472@example.com,Where to invest,PLAN,web_reveal,false,none
2026-05-09T16:03:55+05:30,suresh.raman.276@example.com,Paying off loans,PLAN,community,true,none
2026-09-18T20:42:50+05:30,suresh.varma.274@example.com,Where to invest,PLAN,web_reveal,false,Reveal walkthrough video
2026-05-25T17:56:43+05:30,swathi.balakrishnan.565@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-04-04T15:47:52+05:30,swathi.iyer.308@example.com,My children's education,PLAN,community,true,Money checklist PDF
2026-05-26T11:20:57+05:30,swathi.iyer.713@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-06-30T20:12:08+05:30,swathi.naidu.773@example.com,Insurance and cover,ALPHA,web_reveal,false,Money checklist PDF
2026-07-06T19:15:21+05:30,swathi.nair.319@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-04-12T09:56:43+05:30,swathi.natarajan.583@example.com,My children's education,PLAN,community,true,Reveal walkthrough video
2026-07-08T12:54:37+05:30,swathi.reddy.234@example.com,Saving enough every month,PLAN,web_reveal,true,Reveal walkthrough video
2026-09-06T16:57:01+05:30,tanmoy.majumdar.864@example.com,Paying off loans,PLAN,web_reveal,true,Money checklist PDF
2026-04-21T19:34:16+05:30,tanmoy.mohanty.981@example.com,Saving enough every month,PLAN,community,true,none
2026-06-05T15:50:30+05:30,tanmoy.mukherjee.344@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-03T19:46:15+05:30,tanmoy.saha.948@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-04-05T10:36:56+05:30,tanmoy.sahoo.212@example.com,Where to invest,ALPHA,community,true,Money checklist PDF
2026-07-17T09:00:57+05:30,tanushree.das.452@example.com,Insurance and cover,PLAN,community,true,none
2026-05-17T19:29:03+05:30,tanushree.das.604@example.com,My children's education,PLAN,community,true,none
2026-08-23T11:59:30+05:30,tanushree.das.937@example.com,Retiring early,PLAN,community,true,none
2026-04-03T09:09:58+05:30,tanushree.ghosh.406@example.com,Retiring early,ALPHA,community,true,Reveal walkthrough video
2026-07-23T12:00:48+05:30,tanushree.pradhan.433@example.com,Where to invest,ALPHA,community,true,none
2026-05-18T19:34:57+05:30,tanvi.arora.484@example.com,Paying off loans,ALPHA,community,true,Money checklist PDF
2026-04-07T14:26:22+05:30,tanvi.bedi.403@example.com,My children's education,ALPHA,community,true,none
2026-06-25T13:22:51+05:30,tanvi.bedi.675@example.com,Where to invest,ALPHA,web_reveal,false,none
2026-09-11T12:58:59+05:30,tanvi.khanna.282@example.com,Insurance and cover,ALPHA,community,true,Reveal walkthrough video
2026-04-10T13:34:27+05:30,tanvi.rathore.423@example.com,Retiring early,ALPHA,community,true,Reveal walkthrough video
2026-05-01T07:52:32+05:30,tarun.bhatia.499@example.com,Paying off loans,PLAN,web_reveal,false,Money checklist PDF
2026-08-03T14:28:57+05:30,tarun.bhatia.908@example.com,Insurance and cover,ALPHA,web_reveal,false,Money checklist PDF
2026-08-05T11:31:58+05:30,tarun.mishra.368@example.com,Paying off loans,ALPHA,community,true,Money checklist PDF
2026-04-01T09:10:13+05:30,tarun.mishra.393@example.com,Retiring early,ALPHA,community,true,none
2026-07-25T17:43:36+05:30,tejas.chitale.176@example.com,Where to invest,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-03T19:04:00+05:30,tejas.chitale.449@example.com,My children's education,ALPHA,community,true,Money checklist PDF
2026-09-10T21:54:26+05:30,tejas.gokhale.266@example.com,Insurance and cover,ALPHA,community,true,none
2026-09-14T14:12:38+05:30,tejas.joshi.442@example.com,Where to invest,PLAN,web_reveal,false,none
2026-09-17T21:50:42+05:30,tejas.kulkarni.464@example.com,My children's education,ALPHA,community,true,Money checklist PDF
2026-04-03T14:35:00+05:30,tejas.kulkarni.943@example.com,Saving enough every month,PLAN,community,true,none
2026-07-05T10:14:13+05:30,tejas.shinde.165@example.com,Insurance and cover,ALPHA,web_reveal,false,Reveal walkthrough video
2026-06-17T13:40:44+05:30,urvi.dave.387@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-06-12T19:26:55+05:30,urvi.jadhav.524@example.com,My children's education,PLAN,community,true,none
2026-06-27T09:16:58+05:30,urvi.kamat.132@example.com,Insurance and cover,ALPHA,community,true,Reveal walkthrough video
2026-05-26T16:03:19+05:30,urvi.trivedi.341@example.com,My children's education,ALPHA,community,true,none
2026-09-13T12:25:23+05:30,urvi.vora.913@example.com,Where to invest,ALPHA,community,true,Reveal walkthrough video
2026-08-24T13:11:50+05:30,vaibhav.desai.647@example.com,My children's education,ALPHA,web_reveal,false,Money checklist PDF
2026-05-26T12:32:49+05:30,vaibhav.jain.511@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-09-08T17:49:20+05:30,vaibhav.joshi.714@example.com,Retiring early,PLAN,community,true,Reveal walkthrough video
2026-08-31T18:26:35+05:30,vaibhav.naik.292@example.com,Where to invest,PLAN,community,true,Reveal walkthrough video
2026-08-21T19:11:01+05:30,vaibhav.pandya.583@example.com,Saving enough every month,ALPHA,web_reveal,false,Reveal walkthrough video
2026-03-30T18:31:20+05:30,vaibhav.pandya.693@example.com,My children's education,PLAN,community,true,none
2026-08-31T07:25:12+05:30,vaibhav.patil.844@example.com,Saving enough every month,ALPHA,community,true,Reveal walkthrough video
2026-04-12T19:52:14+05:30,vaibhav.shah.953@example.com,Paying off loans,ALPHA,web_reveal,false,Money checklist PDF
2026-04-09T11:01:48+05:30,vaibhav.thakkar.239@example.com,Retiring early,ALPHA,community,true,none
2026-04-02T20:21:20+05:30,vaibhav.vora.932@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-09-06T22:00:05+05:30,varsha.gowda.370@example.com,My children's education,PLAN,web_reveal,false,none
2026-05-13T11:17:51+05:30,varsha.kumar.916@example.com,My children's education,ALPHA,web_reveal,false,Reveal walkthrough video
2026-09-16T14:01:57+05:30,varsha.pai.413@example.com,Saving enough every month,ALPHA,community,true,none
2026-06-25T20:19:04+05:30,varsha.pai.523@example.com,Retiring early,PLAN,web_reveal,false,none
2026-08-29T21:49:43+05:30,varsha.rajan.194@example.com,Saving enough every month,PLAN,community,true,Reveal walkthrough video
2026-07-22T13:40:46+05:30,varsha.rajan.942@example.com,My children's education,ALPHA,community,true,Money checklist PDF
2026-04-20T23:04:04+05:30,varsha.rao.684@example.com,My children's education,ALPHA,community,true,Reveal walkthrough video
2026-05-30T19:48:57+05:30,varsha.reddy.686@example.com,Saving enough every month,ALPHA,community,true,Reveal walkthrough video
2026-09-15T13:28:36+05:30,varsha.varma.189@example.com,Paying off loans,PLAN,web_reveal,true,Reveal walkthrough video
2026-05-23T23:39:38+05:30,varun.gupta.581@example.com,Saving enough every month,PLAN,web_reveal,false,Money checklist PDF
2026-07-24T08:12:21+05:30,varun.kohli.369@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-05-22T09:41:25+05:30,varun.sharma.475@example.com,My children's education,PLAN,web_reveal,true,none
2026-06-13T21:16:55+05:30,venkat.iyengar.734@example.com,Paying off loans,PLAN,web_reveal,false,Money checklist PDF
2026-07-30T16:56:37+05:30,venkat.menon.401@example.com,Retiring early,PLAN,web_reveal,false,Money checklist PDF
2026-08-17T12:49:25+05:30,venkat.murthy.497@example.com,Saving enough every month,ALPHA,community,true,Money checklist PDF
2026-06-09T14:54:56+05:30,venkat.naidu.663@example.com,Saving enough every month,ALPHA,web_reveal,false,Reveal walkthrough video
2026-07-21T07:20:07+05:30,venkat.natarajan.380@example.com,Where to invest,PLAN,community,true,Reveal walkthrough video
2026-06-08T22:27:41+05:30,vidya.chandran.756@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-03-28T09:27:11+05:30,vidya.kamath.234@example.com,Retiring early,PLAN,web_reveal,false,Money checklist PDF
2026-09-04T19:25:39+05:30,vidya.kamath.253@example.com,Insurance and cover,PLAN,community,true,none
2026-09-19T15:32:39+05:30,vidya.nair.934@example.com,Saving enough every month,PLAN,community,true,Reveal walkthrough video
2026-07-25T19:47:29+05:30,vidya.pillai.200@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-07-23T21:18:39+05:30,vidya.prasad.441@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-08-08T12:39:07+05:30,vidya.rao.334@example.com,Saving enough every month,PLAN,web_reveal,false,none
2026-06-04T21:18:52+05:30,vidya.shetty.489@example.com,Retiring early,PLAN,community,true,Money checklist PDF
2026-04-12T09:52:56+05:30,vignesh.balakrishnan.294@example.com,Saving enough every month,PLAN,web_reveal,false,none
2026-04-25T13:34:30+05:30,vignesh.hegde.236@example.com,Where to invest,PLAN,community,true,Money checklist PDF
2026-08-24T20:26:42+05:30,vignesh.iyer.937@example.com,My children's education,PLAN,community,true,Money checklist PDF
2026-07-16T10:59:12+05:30,vignesh.krishnan.743@example.com,Paying off loans,ALPHA,web_reveal,false,Reveal walkthrough video
2026-05-19T21:37:37+05:30,vignesh.murthy.202@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-05-10T10:04:07+05:30,vignesh.nair.178@example.com,My children's education,PLAN,community,true,none
2026-09-08T18:19:21+05:30,vignesh.nair.399@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-08-01T22:37:23+05:30,vignesh.nair.626@example.com,Saving enough every month,PLAN,community,true,Money checklist PDF
2026-05-08T18:14:57+05:30,vignesh.nair.700@example.com,Where to invest,ALPHA,community,true,Money checklist PDF
2026-07-25T18:57:09+05:30,vignesh.pai.546@example.com,Paying off loans,PLAN,web_reveal,true,Reveal walkthrough video
2026-06-23T22:32:00+05:30,vignesh.pai.621@example.com,My children's education,PLAN,community,true,Money checklist PDF
2026-06-19T22:00:43+05:30,vignesh.pillai.136@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-05-19T23:20:38+05:30,vignesh.prasad.686@example.com,Retiring early,ALPHA,community,true,none
2026-04-27T12:23:26+05:30,vignesh.reddy.750@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-08-22T18:04:42+05:30,vignesh.shetty.458@example.com,Saving enough every month,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-07T22:43:50+05:30,vignesh.srinivasan.973@example.com,Insurance and cover,ALPHA,web_reveal,false,Reveal walkthrough video
2026-09-04T22:39:04+05:30,vikram.chauhan.747@example.com,Saving enough every month,ALPHA,web_reveal,false,Money checklist PDF
2026-06-17T11:37:30+05:30,vikram.khanna.278@example.com,Saving enough every month,PLAN,web_reveal,false,Money checklist PDF
2026-04-19T16:37:28+05:30,vikram.mehra.730@example.com,Insurance and cover,ALPHA,web_reveal,true,Money checklist PDF
2026-05-31T14:54:14+05:30,vikram.pandey.793@example.com,Insurance and cover,PLAN,community,true,none
2026-09-01T10:13:09+05:30,vikram.saxena.845@example.com,Insurance and cover,ALPHA,community,true,Reveal walkthrough video
2026-04-26T08:44:51+05:30,vishnu.iyer.314@example.com,Retiring early,PLAN,web_reveal,false,Money checklist PDF
2026-06-05T08:31:14+05:30,vishnu.krishnan.745@example.com,Insurance and cover,ALPHA,community,true,Money checklist PDF
2026-08-08T14:04:43+05:30,vishnu.krishnan.864@example.com,Retiring early,PLAN,community,true,none
2026-05-28T10:28:04+05:30,vishnu.menon.542@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-04-21T16:45:17+05:30,vishnu.nair.838@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-12T15:54:02+05:30,vishnu.pillai.346@example.com,Saving enough every month,PLAN,community,true,Money checklist PDF
2026-05-14T12:48:55+05:30,vishnu.pillai.922@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-08-15T14:21:26+05:30,vishnu.prasad.736@example.com,Insurance and cover,ALPHA,web_reveal,false,Reveal walkthrough video
2026-06-23T14:41:27+05:30,vishnu.rajan.257@example.com,My children's education,ALPHA,community,true,Money checklist PDF
2026-08-16T20:24:19+05:30,vishnu.rajan.993@example.com,Retiring early,ALPHA,web_reveal,false,none
2026-07-04T15:10:49+05:30,vishnu.rao.295@example.com,Paying off loans,ALPHA,web_reveal,false,none
2026-09-12T15:48:10+05:30,vishnu.srinivasan.994@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-04-20T12:42:59+05:30,vishnu.varma.271@example.com,Retiring early,PLAN,web_reveal,false,none
2026-06-10T19:16:44+05:30,yash.agarwal.127@example.com,Where to invest,PLAN,web_reveal,false,none
2026-09-09T13:40:25+05:30,yash.bedi.199@example.com,Paying off loans,PLAN,web_reveal,false,Money checklist PDF
2026-09-14T15:57:35+05:30,yash.sethi.786@example.com,Insurance and cover,ALPHA,community,true,Money checklist PDF
2026-06-16T20:41:57+05:30,yogesh.deshmukh.917@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-09-10T16:56:23+05:30,yogesh.jadhav.115@example.com,Where to invest,ALPHA,community,true,none
2026-09-10T18:29:25+05:30,yogesh.mehta.777@example.com,Paying off loans,ALPHA,web_reveal,false,none
2026-08-05T21:49:15+05:30,yogesh.pandya.202@example.com,Retiring early,PLAN,community,true,none
2026-09-17T19:16:27+05:30,yogesh.pandya.550@example.com,Saving enough every month,ALPHA,community,true,Reveal walkthrough video
2026-06-02T21:21:39+05:30,yogesh.patil.723@example.com,Insurance and cover,PLAN,web_reveal,true,Money checklist PDF
2026-05-06T21:04:58+05:30,yogesh.sawant.453@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-06-23T13:12:43+05:30,yogesh.sawant.468@example.com,My children's education,ALPHA,web_reveal,false,none
2026-08-27T08:35:05+05:30,yogesh.shah.461@example.com,Paying off loans,ALPHA,community,true,none
2026-04-07T16:08:02+05:30,yogesh.shinde.335@example.com,My children's education,PLAN,web_reveal,false,none
2026-04-11T08:34:16+05:30,yogesh.trivedi.212@example.com,Insurance and cover,ALPHA,web_reveal,false,Money checklist PDF
2026-07-15T20:38:26+05:30,yogesh.trivedi.320@example.com,Saving enough every month,ALPHA,web_reveal,false,Money checklist PDF
2026-05-03T20:42:27+05:30,yogesh.trivedi.431@example.com,Retiring early,PLAN,web_reveal,false,Money checklist PDF
2026-07-19T15:47:25+05:30,zoya.agarwal.836@example.com,Insurance and cover,ALPHA,community,true,Reveal walkthrough video
2026-07-12T22:06:40+05:30,zoya.bhatia.665@example.com,Paying off loans,ALPHA,community,true,none
2026-08-26T11:55:37+05:30,zoya.mehra.478@example.com,My children's education,PLAN,community,true,none
2026-06-26T22:27:06+05:30,zoya.sharma.166@example.com,Saving enough every month,PLAN,community,true,Money checklist PDF
2026-08-24T22:44:30+05:30,zoya.srivastava.847@example.com,Paying off loans,ALPHA,community,true,none
