Event External ID,Contact External ID,Event,Screen,At,Props
EV0012720,P00325,state_enter_S11,H01e,2026-09-11T10:28:36+05:30,"{""from_state"":""S6"",""state"":""S11""}"
EV0012722,P00325,update_accepted,H05,2026-09-14T06:50:47+05:30,"{""to_version"":""v2""}"
EV0012723,P00325,state_enter_S6,H01a,2026-09-14T06:50:47+05:30,"{""from_state"":""S11"",""state"":""S6""}"
EV0012730,P00326,signed_up,A03,2026-08-04T02:18:40+05:30,"{""device"":""android"",""phone"":""9000075637"",""source"":""referral"",""whatsapp_optin"":false}"
EV0012731,P00326,state_enter_S1,R01,2026-08-04T02:18:40+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012743,P00326,reveal_seen,R09,2026-08-04T13:20:02+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Mumbai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0012744,P00326,state_enter_S2,X01,2026-08-04T13:20:02+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0012748,P00326,paywall_viewed,P01,2026-08-04T13:25:36+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0012753,P00327,signed_up,A03,2026-08-05T17:27:36+05:30,"{""device"":""android"",""phone"":""9000021504"",""source"":""community"",""whatsapp_optin"":true}"
EV0012754,P00327,state_enter_S1,R01,2026-08-05T17:27:36+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012765,P00328,signed_up,A03,2026-08-04T08:21:21+05:30,"{""device"":""ios"",""phone"":""9000009955"",""source"":""organic"",""whatsapp_optin"":false}"
EV0012766,P00328,state_enter_S1,R01,2026-08-04T08:21:21+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012776,P00330,signed_up,A03,2026-08-05T05:16:22+05:30,"{""device"":""android"",""phone"":""9000028398"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0012777,P00330,state_enter_S1,R01,2026-08-05T05:16:22+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012789,P00330,reveal_seen,R09,2026-08-05T13:15:03+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Security"",""city"":""Hyderabad"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0012790,P00330,state_enter_S2,X01,2026-08-05T13:15:03+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0012793,P00330,paywall_viewed,P01,2026-08-05T13:16:23+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0012805,P00332,signed_up,A03,2026-08-05T23:25:52+05:30,"{""device"":""android"",""phone"":""9000004749"",""source"":""community"",""whatsapp_optin"":true}"
EV0012806,P00332,state_enter_S1,R01,2026-08-05T23:25:52+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012820,P00332,reveal_seen,R09,2026-08-07T00:08:44+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Generosity"",""city"":""Mumbai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0012821,P00332,state_enter_S2,X01,2026-08-07T00:08:44+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0012824,P00332,paywall_viewed,P01,2026-08-08T09:14:13+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0012826,P00332,state_enter_S2b,P03,2026-08-08T09:14:43+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0012828,P00332,esign_done,P03,2026-08-08T09:16:42+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003469""}"
EV0012829,P00332,state_enter_S2c,P04,2026-08-08T09:16:42+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0012831,P00332,paid,P05,2026-08-08T09:18:41+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""quarterly"",""razorpay_ids"":{""customer_id"":""cust_SEED00332"",""subscription_or_txn_id"":""sub_SEED003321""},""sku"":""diwm""}"
EV0012832,P00332,state_enter_S3,O02,2026-08-08T09:18:41+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0012842,P00332,state_enter_S17,A10a,2026-08-10T16:19:12+05:30,"{""from_state"":""S3"",""state"":""S17""}"
EV0012850,P00332,state_enter_S3,O02,2026-08-12T13:22:28+05:30,"{""from_state"":""S17"",""state"":""S3""}"
EV0012854,P00332,state_enter_S4,O02,2026-08-12T13:32:41+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0012857,P00332,data_progress,D12a,2026-08-12T13:34:16+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0012862,P00332,state_enter_S19,O02,2026-08-19T13:32:41+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0012877,P00332,data_progress,D12b,2026-09-09T08:34:16+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0012890,P00332,data_progress,D12c,2026-09-12T20:42:55+05:30,"{""pct_complete"":45,""step_id"":""income""}"
EV0012909,P00334,signed_up,A03,2026-08-07T12:52:19+05:30,"{""device"":""android"",""phone"":""9000068173"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0012910,P00334,state_enter_S1,R01,2026-08-07T12:52:19+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012922,P00334,reveal_seen,R09,2026-08-07T22:34:02+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Gurugram"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":null,""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0012923,P00334,state_enter_S2,X01,2026-08-07T22:34:02+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0012931,P00334,ticket_created,H07,2026-08-22T21:55:32+05:30,"{""category"":""support"",""ticket_id"":""TK-003681""}"
EV0012936,P00335,signed_up,A03,2026-08-15T19:27:26+05:30,"{""device"":""ios"",""phone"":""9000000394"",""source"":""community"",""whatsapp_optin"":true}"
EV0012937,P00335,state_enter_S1,R01,2026-08-15T19:27:26+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012948,P00337,signed_up,A03,2026-08-05T13:01:34+05:30,"{""device"":""android"",""phone"":""9000022106"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0012949,P00337,state_enter_S1,R01,2026-08-05T13:01:34+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012961,P00337,reveal_seen,R09,2026-08-05T23:01:43+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Security"",""city"":""Pune"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":null,""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0012962,P00337,state_enter_S2,X01,2026-08-05T23:01:43+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0012967,P00337,paywall_viewed,P01,2026-08-05T23:07:52+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0012973,P00338,signed_up,A03,2026-08-12T19:31:32+05:30,"{""device"":""android"",""phone"":""9000018236"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0012974,P00338,state_enter_S1,R01,2026-08-12T19:31:32+05:30,"{""from_state"":null,""state"":""S1""}"
EV0012987,P00340,signed_up,A03,2026-08-07T11:19:44+05:30,"{""device"":""android"",""phone"":""9000035756"",""source"":""organic"",""whatsapp_optin"":true}"
EV0012988,P00340,state_enter_S1,R01,2026-08-07T11:19:44+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013002,P00340,reveal_seen,R09,2026-08-07T15:34:18+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Generosity"",""city"":""Gurugram"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0013003,P00340,state_enter_S2,X01,2026-08-07T15:34:18+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013008,P00340,paywall_viewed,P01,2026-09-07T10:05:31+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0013010,P00340,state_enter_S2b,P03,2026-09-07T10:06:01+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0013012,P00340,esign_done,P03,2026-09-07T10:11:56+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003252""}"
EV0013013,P00340,state_enter_S2c,P04,2026-09-07T10:11:56+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0013015,P00340,paid,P05,2026-09-07T10:17:51+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00340"",""subscription_or_txn_id"":""sub_SEED003401""},""sku"":""diwm""}"
EV0013016,P00340,state_enter_S3,O02,2026-09-07T10:17:51+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0013026,P00340,aa_failed,A09,2026-09-07T10:31:35+05:30,"{""consent_expiry"":null,""institutions_failed"":[""Bank 8"",""KFintech""],""institutions_ok"":[]}"
EV0013031,P00340,state_enter_S19,O02,2026-09-14T10:17:51+05:30,"{""from_state"":""S3"",""state"":""S19""}"
EV0013037,P00340,data_progress,D12a,2026-09-16T03:54:45+05:30,"{""pct_complete"":29,""step_id"":""family""}"
EV0013048,P00340,data_progress,D12b,2026-09-16T03:56:15+05:30,"{""pct_complete"":37,""step_id"":""risk""}"
EV0013055,P00340,data_progress,D12c,2026-09-16T03:58:15+05:30,"{""pct_complete"":42,""step_id"":""income""}"
EV0013070,P00340,data_progress,D12d,2026-09-16T04:01:47+05:30,"{""pct_complete"":48,""step_id"":""expenses""}"
EV0013086,P00340,data_progress,D12e,2026-09-16T04:07:57+05:30,"{""pct_complete"":59,""step_id"":""investments""}"
EV0013089,P00340,data_progress,D12f,2026-09-16T04:08:21+05:30,"{""pct_complete"":67,""step_id"":""loans""}"
EV0013101,P00340,data_progress,D12g,2026-09-16T04:11:15+05:30,"{""pct_complete"":76,""step_id"":""insurance""}"
EV0013111,P00340,data_progress,D12h,2026-09-16T04:14:37+05:30,"{""pct_complete"":83,""step_id"":""goals""}"
EV0013120,P00340,state_enter_S5,D10,2026-09-16T08:07:24+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0013124,P00340,call_booked,K01,2026-09-22T04:20:02+05:30,"{""adviser_id"":""adv05"",""slot"":""2026-09-23T19:30:00+05:30"",""summary"":""call booked: my plan"",""tier"":""diwm"",""topic"":""My plan""}"
EV0013125,P00340,state_enter_S7,K02,2026-09-22T04:20:02+05:30,"{""from_state"":""S5"",""state"":""S7""}"
EV0013131,P00341,signed_up,A03,2026-08-07T01:48:09+05:30,"{""device"":""android"",""phone"":""9000024073"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0013132,P00341,state_enter_S1,R01,2026-08-07T01:48:09+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013144,P00341,reveal_seen,R09,2026-08-07T23:44:57+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Security"",""city"":""Bengaluru"",""corpus_band"":""Under 5 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0013145,P00341,state_enter_S2,X01,2026-08-07T23:44:57+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013151,P00341,paywall_viewed,P01,2026-08-09T14:30:36+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0013153,P00341,state_enter_S2b,P03,2026-08-09T14:34:04+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0013166,P00342,signed_up,A03,2026-08-06T11:28:11+05:30,"{""device"":""android"",""phone"":""9000053830"",""source"":""referral"",""whatsapp_optin"":true}"
EV0013167,P00342,state_enter_S1,R01,2026-08-06T11:28:11+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013176,P00343,signed_up,A03,2026-08-08T06:43:08+05:30,"{""device"":""android"",""phone"":""9000003180"",""source"":""community"",""whatsapp_optin"":true}"
EV0013177,P00343,state_enter_S1,R01,2026-08-08T06:43:08+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013190,P00344,signed_up,A03,2026-08-08T07:18:15+05:30,"{""device"":""android"",""phone"":""9000007753"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0013191,P00344,state_enter_S1,R01,2026-08-08T07:18:15+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013203,P00344,reveal_seen,R09,2026-08-08T10:59:52+05:30,"{""age_band"":""under 25"",""aspiration"":""Legacy"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0013204,P00344,state_enter_S2,X01,2026-08-08T10:59:52+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013208,P00344,paywall_viewed,P01,2026-08-08T11:03:12+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0013214,P00345,signed_up,A03,2026-08-08T13:18:46+05:30,"{""device"":""android"",""phone"":""9000028868"",""source"":""community"",""whatsapp_optin"":true}"
EV0013215,P00345,state_enter_S1,R01,2026-08-08T13:18:46+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013227,P00345,reveal_seen,R09,2026-08-09T00:52:43+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Security"",""city"":""Surat"",""corpus_band"":""1 to 5 crores"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0013228,P00345,state_enter_S2,X01,2026-08-09T00:52:43+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013242,P00347,signed_up,A03,2026-08-09T00:00:07+05:30,"{""device"":""android"",""phone"":""9000077845"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0013243,P00347,state_enter_S1,R01,2026-08-09T00:00:07+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013254,P00347,reveal_seen,R09,2026-08-09T00:54:37+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Legacy"",""city"":""Jaipur"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":null,""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0013255,P00347,state_enter_S2,X01,2026-08-09T00:54:37+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013264,P00350,signed_up,A03,2026-08-11T06:37:45+05:30,"{""device"":""ios"",""phone"":""9000043716"",""source"":""corporate_session"",""whatsapp_optin"":false}"
EV0013265,P00350,state_enter_S14,H01h,2026-08-11T06:37:45+05:30,"{""from_state"":null,""state"":""S14""}"
EV0013280,P00350,data_progress,D12a,2026-08-11T06:51:36+05:30,"{""pct_complete"":9,""step_id"":""family""}"
EV0013291,P00350,data_progress,D12b,2026-08-11T06:53:11+05:30,"{""pct_complete"":17,""step_id"":""risk""}"
EV0013305,P00350,data_progress,D12c,2026-08-11T06:57:33+05:30,"{""pct_complete"":22,""step_id"":""income""}"
EV0013325,P00350,data_progress,D12d,2026-08-11T07:02:16+05:30,"{""pct_complete"":31,""step_id"":""expenses""}"
EV0013344,P00350,data_progress,D12e,2026-08-11T07:09:14+05:30,"{""pct_complete"":43,""step_id"":""investments""}"
EV0013358,P00350,data_progress,D12f,2026-08-21T16:00:14+05:30,"{""pct_complete"":51,""step_id"":""loans""}"
EV0013370,P00350,data_progress,D12g,2026-08-21T16:02:38+05:30,"{""pct_complete"":60,""step_id"":""insurance""}"
EV0013377,P00350,data_progress,D12h,2026-08-21T16:04:02+05:30,"{""pct_complete"":67,""step_id"":""goals""}"
EV0013385,P00352,signed_up,A03,2026-08-12T20:19:17+05:30,"{""device"":""android"",""phone"":""9000007721"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0013386,P00352,state_enter_S1,R01,2026-08-12T20:19:17+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013397,P00352,reveal_seen,R09,2026-08-13T06:31:15+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Security"",""city"":""Visakhapatnam"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""5 to 10 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0013398,P00352,state_enter_S2,X01,2026-08-13T06:31:15+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013403,P00352,paywall_viewed,P01,2026-08-13T06:39:01+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0013413,P00354,signed_up,A03,2026-08-13T05:50:32+05:30,"{""device"":""ios"",""phone"":""9000053339"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0013414,P00354,state_enter_S1,R01,2026-08-13T05:50:32+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013426,P00354,reveal_seen,R09,2026-08-13T22:11:08+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Security"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0013427,P00354,state_enter_S2,X01,2026-08-13T22:11:08+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013433,P00355,signed_up,A03,2026-08-15T02:44:45+05:30,"{""device"":""android"",""phone"":""9000099428"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0013434,P00355,state_enter_S1,R01,2026-08-15T02:44:45+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013446,P00355,reveal_seen,R09,2026-08-15T11:02:52+05:30,"{""age_band"":""40 to 44"",""aspiration"":""Legacy"",""city"":""Delhi"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0013447,P00355,state_enter_S2,X01,2026-08-15T11:02:52+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013451,P00355,paywall_viewed,P01,2026-08-15T11:08:27+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0013458,P00357,signed_up,A03,2026-08-10T22:44:04+05:30,"{""device"":""android"",""phone"":""9000076335"",""source"":""organic"",""whatsapp_optin"":true}"
EV0013459,P00357,state_enter_S1,R01,2026-08-10T22:44:04+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013470,P00357,reveal_seen,R09,2026-08-11T00:10:50+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Generosity"",""city"":""Ahmedabad"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""2 to 5 Cr"",""path_yes_band"":""5 to 10 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0013471,P00357,state_enter_S2,X01,2026-08-11T00:10:50+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013479,P00359,signed_up,A03,2026-08-14T17:53:28+05:30,"{""device"":""android"",""phone"":""9000077925"",""source"":""community"",""whatsapp_optin"":false}"
EV0013480,P00359,state_enter_S1,R01,2026-08-14T17:53:28+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013493,P00360,signed_up,A03,2026-08-20T07:58:31+05:30,"{""device"":""android"",""phone"":""9000083185"",""source"":""corporate_session"",""whatsapp_optin"":false}"
EV0013494,P00360,state_enter_S1,R01,2026-08-20T07:58:31+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013503,P00361,signed_up,A03,2026-08-11T10:01:14+05:30,"{""device"":""ios"",""phone"":""9000015325"",""source"":""referral"",""whatsapp_optin"":true}"
EV0013504,P00361,state_enter_S1,R01,2026-08-11T10:01:14+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013515,P00361,reveal_seen,R09,2026-08-11T10:40:21+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Security"",""city"":""Bengaluru"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0013516,P00361,state_enter_S2,X01,2026-08-11T10:40:21+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013519,P00361,paywall_viewed,P01,2026-08-11T13:20:45+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0013521,P00361,state_enter_S2b,P03,2026-08-11T13:21:15+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0013523,P00361,esign_done,P03,2026-08-11T13:25:20+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003231""}"
EV0013524,P00361,state_enter_S2c,P04,2026-08-11T13:25:20+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0013526,P00361,paid,P05,2026-08-11T13:29:25+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""quarterly"",""razorpay_ids"":{""customer_id"":""cust_SEED00361"",""subscription_or_txn_id"":""sub_SEED003611""},""sku"":""diwm""}"
EV0013527,P00361,state_enter_S3,O02,2026-08-11T13:29:25+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0013538,P00361,state_enter_S4,O02,2026-08-13T13:08:57+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0013543,P00361,data_progress,D12a,2026-08-13T13:13:59+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0013554,P00361,data_progress,D12b,2026-08-13T13:15:35+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0013563,P00361,data_progress,D12c,2026-08-13T13:18:38+05:30,"{""pct_complete"":44,""step_id"":""income""}"
EV0013579,P00361,data_progress,D12d,2026-08-13T13:22:32+05:30,"{""pct_complete"":52,""step_id"":""expenses""}"
EV0013593,P00361,data_progress,D12e,2026-08-13T13:27:05+05:30,"{""pct_complete"":66,""step_id"":""investments""}"
EV0013603,P00361,data_progress,D12f,2026-08-13T13:29:16+05:30,"{""pct_complete"":74,""step_id"":""loans""}"
EV0013620,P00361,data_progress,D12g,2026-08-15T10:47:41+05:30,"{""pct_complete"":82,""step_id"":""insurance""}"
EV0013628,P00361,call_booked,K01,2026-08-17T00:21:00+05:30,"{""adviser_id"":""adv06"",""slot"":""2026-08-18T19:30:00+05:30"",""summary"":""call booked: my plan"",""tier"":""diwm"",""topic"":""My plan""}"
EV0013629,P00361,state_enter_S7,K02,2026-08-17T00:21:00+05:30,"{""from_state"":""S4"",""state"":""S7""}"
EV0013640,P00361,data_progress,D12h,2026-08-17T14:27:20+05:30,"{""pct_complete"":90,""step_id"":""goals""}"
EV0013652,P00361,state_enter_S5,D10,2026-08-18T20:15:00+05:30,"{""from_state"":""S7"",""state"":""S5""}"
EV0013654,P00361,call_completed,K03,2026-08-18T20:17:00+05:30,"{""adviser_id"":""adv06"",""slot"":""2026-08-18T19:30:00+05:30"",""summary"":""Walked through my plan; next step agreed.""}"
EV0013657,P00361,data_complete,D10,2026-08-20T19:51:53+05:30,{}
EV0013658,P00361,plan_built,D10,2026-08-20T19:52:14+05:30,"{""assumed_count"":0,""assumptions_version"":""A2"",""band_count"":8,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":2}"
EV0013659,P00361,state_enter_S6,H01a,2026-08-20T19:52:14+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0013667,P00361,ticket_created,H07,2026-09-08T17:20:24+05:30,"{""category"":""support"",""ticket_id"":""TK-004601""}"
EV0013668,P00361,plan_updated,H05,2026-09-11T09:16:37+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0013669,P00361,state_enter_S11,H01e,2026-09-11T09:16:37+05:30,"{""from_state"":""S6"",""state"":""S11""}"
EV0013672,P00361,update_accepted,H05,2026-09-15T14:24:52+05:30,"{""to_version"":""v2""}"
EV0013673,P00361,state_enter_S6,H01a,2026-09-15T14:24:52+05:30,"{""from_state"":""S11"",""state"":""S6""}"
EV0013679,P00363,signed_up,A03,2026-08-13T08:15:42+05:30,"{""device"":""android"",""phone"":""9000046500"",""source"":""community"",""whatsapp_optin"":true}"
EV0013680,P00363,state_enter_S1,R01,2026-08-13T08:15:42+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013692,P00363,reveal_seen,R09,2026-08-13T20:49:05+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Mumbai"",""corpus_band"":""1 to 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0013693,P00363,state_enter_S2,X01,2026-08-13T20:49:05+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013698,P00363,paywall_viewed,P01,2026-08-13T22:40:59+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0013700,P00363,state_enter_S2b,P03,2026-08-13T22:44:17+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0013702,P00363,esign_done,P03,2026-08-13T22:55:57+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003140""}"
EV0013703,P00363,state_enter_S2c,P04,2026-08-13T22:55:57+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0013720,P00364,signed_up,A03,2026-08-13T06:28:30+05:30,"{""device"":""ios"",""phone"":""9000041086"",""source"":""community"",""whatsapp_optin"":true}"
EV0013721,P00364,state_enter_S1,R01,2026-08-13T06:28:30+05:30,"{""from_state"":null,""state"":""S1""}"
EV0013733,P00364,reveal_seen,R09,2026-08-13T15:37:12+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Legacy"",""city"":""Pune"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0013734,P00364,state_enter_S2,X01,2026-08-13T15:37:12+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0013738,P00364,paywall_viewed,P01,2026-09-20T09:42:53+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
